"Date_Listened","Song_Name","Artist","Feature_Artists","Album","Duration","Genre","Subgenre","Tempo_BPM","Key_Signature","Album_Release_Date","Listen_History_PK"
"2023-02-19","A$AP Forever (feat. Moby)","A$AP Rocky","Moby","A$AP Forever (feat. Moby)","233","Hip-Hop","Experimental Hip-Hop","126","A# Minor","2018-04-05","1737"
"2023-02-19","After Dollars Interlude","Lyfe Harris","","Nothing New","148","R&B","Trap Soul","97","F Minor","2021-02-10","1738"
"2023-02-19","Emotion","Lyfe Harris","","Nothing New","214","R&B","Trap Soul","119","C# Minor","2021-02-10","1739"
"2023-02-19","AMERICAN MUSCLE","Thouxanbanfauni","","CLAIRVOYANCE","156","Hip-Hop","Vapor Trap","160","A# Minor","2020-07-21","1740"
"2023-02-19","The Party & The After Party","The Weeknd","","Trilogy","459","R&B","Alternative R&B","204","F Minor","2012-11-13","1741"
"2023-02-19","You Know","Lyfe Harris","","Nothing New","179","R&B","Trap Soul","89","F Minor","2021-02-10","1742"
"2023-02-19","Tell Your Friends","The Weeknd","","Beauty Behind The Madness","334","R&B","Contemporary R&B","75","C# Minor","2015-08-28","1743"
"2023-02-19","Excuse Me","A$AP Rocky","","AT.LONG.LAST.A$AP","238","Hip-Hop","Psychadelic Hip-Hop","122","G# Major","2015-05-26","1744"
"2023-02-19","Wus Good / Curious","PARTYNEXTDOOR","","PARTYNEXTDOOR","212","R&B","Trap Soul","83","B Major","2013-07-01","1745"
"2023-02-19","Doll House","Lyfe Harris","","Since We're Here","135","R&B","Trap Soul","108","G Major","2020-04-04","1746"
"2023-02-19","Moon Lit District","LVNDVN","","Moon Lit District","295","R&B","Alternative R&B","112","A# Minor","2017-09-15","1747"
"2023-02-19","Government Official","Future","","SAVE ME","150","Hip-Hop","Trap","145","C# Major","2019-06-07","1748"
"2023-02-19","Salty","Lyfe Harris","","Since We're Here","134","R&B","Trap Soul","94","C# Minor","2020-04-04","1749"
"2023-02-20","Doll House","Lyfe Harris","","Since We're Here","135","R&B","Trap Soul","108","G Major","2020-04-04","1750"
"2023-02-20","Salty","Lyfe Harris","","Since We're Here","134","R&B","Trap Soul","94","C# Minor","2020-04-04","1751"
"2023-02-20","Don't Panic","Lyfe Harris","","Don't Panic","112","R&B","Trap Soul","108","A# Minor","2020-01-06","1752"
"2023-02-20","Crash","PLAZA","","Crash","231","R&B","Alternative R&B","118","G Minor","2022-02-25","1753"
"2023-02-20","Remember","PLAZA","","Nocturnes","212","R&B","Alternative R&B","122","E Minor","2021-10-01","1754"
"2023-02-20","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1755"
"2023-02-20","It's Lifted","Robb Bank$","Trippie Redd","It's Lifted","142","Hip-Hop","Vapor Trap","122","A# Minor","2022-03-14","1756"
"2023-02-20","R.I.P.","Playboi Carti","","Die Lit","192","Hip-Hop","Vapor Trap","140","G# Major","2018-05-11","1757"
"2023-02-20","The Zone","The Weeknd","Drake","Trilogy","418","R&B","Alternative R&B","140","D# Minor","2012-11-13","1758"
"2023-02-20","Chemtrails Over The Country Club","Lana Del Rey","","Chemtrails Over The Country Club","271","Pop","Indie Pop","201","E Minor","2021-03-19","1759"
"2023-02-20","Recognize (feat. Drake)","PARTYNEXTDOOR","Drake","PARTYNEXTDOOR TWO","311","R&B","Trap Soul","120","D Major","2014-07-29","1760"
"2023-02-20","FREAK IN YOU","PARTYNEXTDOOR","","COLOURS 2","272","R&B","Contemporary R&B","87","C# Major","2017-06-02","1761"
"2023-02-20","Too Many Times","Norman Perry","","XX2","200","R&B","Trap Soul","102","D Major","2018-10-02","1762"
"2023-02-20","Party Monster","The Weeknd","","Starboy","249","Pop","Electropop","78","C# Major","2016-11-25","1763"
"2023-02-20","The Knowing","The Weeknd","","Trilogy","340","R&B","Alternative R&B","86","F# Minor","2012-11-13","1764"
"2023-02-20","Twenty Eight","The Weeknd","","Trilogy","258","R&B","Alternative R&B","130","D# Minor","2012-11-13","1765"
"2023-02-20","brand new","Alley","Lev, Svi","brand new","212","R&B","Trap Soul","134","E Minor","2022-01-28","1766"
"2023-02-20","FALLING","Che Ecru","","PREJECTION","134","R&B","Indie R&B","100","B Minor","2020-05-15","1767"
"2023-02-20","Reason","PLAZA","","One","241","R&B","Alternative R&B","174","C Major","2016-08-29","1768"
"2023-02-20","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1769"
"2023-02-20","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey","A$AP Rocky, Playboi Carti","Lust for Life","260","Pop","Indie Pop","135","C# Major","2017-07-21","1770"
"2023-02-20","Often","The Weeknd","","Beauty Behind The Madness","249","R&B","Alternative R&B","134","G Minor","2015-08-28","1771"
"2023-02-20","Turn On Me","Future","","HNDRXX","264","Hip-Hop","Trap","127","B Major","2017-07-27","1772"
"2023-02-20","Cash Flow","TYuS","","Cash Flow","194","R&B","Trap Soul","99","G# Major","2015-11-24","1773"
"2023-02-20","Bring It Back (with Mike WiLL Made-It feat. Drake)","Trouble","Mike WiLL Made-It, Drake","Edgewood (41E Edition)","255","Hip-Hop","Trap","152","F# Minor","2018-10-26","1774"
"2023-02-21","brand new","Alley","Lev, Svi","brand new","212","R&B","Trap Soul","134","E Minor","2022-01-28","1775"
"2023-02-21","Sky","Playboi Carti","","Whole Lotta Red","193","Hip-Hop","Vapor Trap","140","D Major","2020-12-25","1776"
"2023-02-21","MTFU","6LACK","","FREE 6LACK","208","R&B","Trap Soul","112","A# Minor","2016-11-18","1777"
"2023-02-21","I Want Her Too","Artie J","","Emotional Indulgence","172","R&B","Trap Soul","90","B Minor","2021-10-08","1778"
"2023-02-21","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey","A$AP Rocky, Playboi Carti","Lust for Life","260","Pop","Indie Pop","135","C# Major","2017-07-21","1779"
"2023-02-21","Fell In Luv (feat. Bryson Tiller)","Playboi Carti","Bryson Tiller","Die Lit","206","Hip-Hop","Vapor Trap","163","D Major","2018-05-11","1780"
"2023-02-21","Murda Musik (feat. Destroy Lonely)","Ken Carson","Destroy Lonely","X","176","Hip-Hop","Vapor Trap","156","C# Major","2022-07-08","1781"
"2023-02-21","DOMINO","Thouxanbanfauni","","CLAIRVOYANCE","122","Hip-Hop","Vapor Trap","133","G Minor","2020-07-21","1782"
"2023-02-21","Freestyle 2","Ken Carson","","X","138","Hip-Hop","Vapor Trap","96","C# Minor","2022-07-08","1783"
"2023-02-21","Rock N Roll","Ken Carson","","Project X","148","Hip-Hop","Vapor Trap","142","C# Major","2021-07-23","1784"
"2023-02-21","Hell Yeah","SoFaygo","Ken Carson","Pink Heartz","168","Hip-Hop","Vapor Trap","142","A Major","2022-11-11","1785"
"2023-02-21","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1786"
"2023-02-21","Out","SoFaygo","","Pink Heartz","181","Hip-Hop","Vapor Trap","145","B Minor","2022-11-11","1787"
"2023-02-21","Hell Yeah","SoFaygo","Ken Carson","Pink Heartz","168","Hip-Hop","Vapor Trap","142","A Major","2022-11-11","1788"
"2023-02-21","Blitz V2","SoFaygo","","Pink Heartz","221","Hip-Hop","Vapor Trap","148","C# Major","2022-11-11","1789"
"2023-02-21","Stay Awake","SoFaygo","Lil Uzi Vert","Pink Heartz","217","Hip-Hop","Vapor Trap","146","A# Minor","2022-11-11","1790"
"2023-02-21","Turban","Yeat","","Up 2 Më","155","Hip-Hop","Vapor Trap","148","C# Major","2021-09-10","1791"
"2023-02-21","Sky","Playboi Carti","","Whole Lotta Red","193","Hip-Hop","Vapor Trap","140","D Major","2020-12-25","1792"
"2023-02-21","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1793"
"2023-02-21","Magnolia","Playboi Carti","","Playboi Carti","181","Hip-Hop","Trap","163","B Minor","2017-04-14","1794"
"2023-02-21","Vamp Anthem","Playboi Carti","","Whole Lotta Red","124","Hip-Hop","Trap","164","B Major","2020-12-25","1795"
"2023-02-22","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1796"
"2023-02-22","Sky","Playboi Carti","","Whole Lotta Red","193","Hip-Hop","Vapor Trap","140","D Major","2020-12-25","1797"
"2023-02-22","R.I.P.","Playboi Carti","","Die Lit","192","Hip-Hop","Vapor Trap","140","G# Major","2018-05-11","1798"
"2023-02-22","Rock N Roll","Ken Carson","","Project X","148","Hip-Hop","Vapor Trap","142","C# Major","2021-07-23","1799"
"2023-02-22","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1800"
"2023-02-22","Use Me","PLAZA","","Nocturnes","238","R&B","Alternative R&B","147","B Minor","2021-10-01","1801"
"2023-02-22","Get Even","PLAZA","","Nocturnes","200","R&B","Alternative R&B","155","F Minor","2021-10-01","1802"
"2023-02-22","You Know","Lyfe Harris","","Nothing New","179","R&B","Trap Soul","89","F Minor","2021-02-10","1803"
"2023-02-22","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1804"
"2023-02-22","Wicked Games","The Weeknd","","Trilogy","323","R&B","Alternative R&B","114","A Major","2012-11-13","1805"
"2023-02-22","Over","PLAZA","","SHADOW","268","R&B","Alternative R&B","66","D Minor","2017-06-11","1806"
"2023-02-22","Kinda Like It","Black Atlass","","Pain & Pleasure","265","R&B","Alternative R&B","83","B Minor","2018-07-12","1807"
"2023-02-22","All Night","PLAZA","","One","201","R&B","Alternative R&B","113","A# Major","2016-08-29","1808"
"2023-02-22","After Dollars Interlude","Lyfe Harris","","Nothing New","148","R&B","Trap Soul","97","F Minor","2021-02-10","1809"
"2023-02-23","Rock N Roll","Ken Carson","","Project X","148","Hip-Hop","Vapor Trap","142","C# Major","2021-07-23","1810"
"2023-02-23","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1811"
"2023-02-23","Borrow","KayCyy","","Get Used To It","126","Hip-Hop","Vapor Trap","125","G# Major","2022-06-02","1812"
"2023-02-23","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1813"
"2023-02-23","Doll House","Lyfe Harris","","Since We're Here","135","R&B","Trap Soul","108","G Major","2020-04-04","1814"
"2023-02-23","AMERICAN MUSCLE","Thouxanbanfauni","","CLAIRVOYANCE","156","Hip-Hop","Vapor Trap","160","A# Minor","2020-07-21","1815"
"2023-02-23","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1816"
"2023-02-23","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1817"
"2023-02-23","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1818"
"2023-02-23","DOMINO","Thouxanbanfauni","","CLAIRVOYANCE","122","Hip-Hop","Vapor Trap","133","G Minor","2020-07-21","1819"
"2023-02-23","Sky","Playboi Carti","","Whole Lotta Red","193","Hip-Hop","Vapor Trap","140","D Major","2020-12-25","1820"
"2023-02-23","Hell Yeah","SoFaygo","Ken Carson","Pink Heartz","168","Hip-Hop","Vapor Trap","142","A Major","2022-11-11","1821"
"2023-02-23","Me Too","SoFaygo","","Pink Heartz","197","Hip-Hop","Vapor Trap","133","C# Minor","2022-11-11","1822"
"2023-02-23","Goin Back","SoFaygo","","Pink Heartz","210","Hip-Hop","Vapor Trap","124","F Minor","2022-11-11","1823"
"2023-02-23","PRBLMS","6LACK","","FREE 6LACK","246","R&B","Trap Soul","69","A Major","2016-11-18","1824"
"2023-02-23","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1825"
"2023-02-23","Personal","PLAZA","","SHADOW","274","R&B","Alternative R&B","75","D# Minor","2017-06-11","1826"
"2023-02-23","Run This","PLAZA","","SHADOW","233","R&B","Alternative R&B","114","D# Minor","2017-06-11","1827"
"2023-02-23","It's Not Over","PLAZA","","Nocturnes","275","R&B","Alternative R&B","141","B Minor","2021-10-01","1828"
"2023-02-23","Loft Music","The Weeknd","","Trilogy","363","R&B","Alternative R&B","172","F# Minor","2012-11-13","1829"
"2023-02-23","Reason","PLAZA","","One","241","R&B","Alternative R&B","174","C Major","2016-08-29","1830"
"2023-02-23","Decisions","Lyfe Harris","","Decisions","168","R&B","Trap Soul","110","F# Minor","2020-02-17","1831"
"2023-02-23","Never Know","6LACK","","FREE 6LACK","249","R&B","Trap Soul","95","F Minor","2016-11-18","1832"
"2023-02-23","Don't Panic","Lyfe Harris","","Don't Panic","112","R&B","Trap Soul","108","A# Minor","2020-01-06","1833"
"2023-02-23","404","Lyfe Harris","","ENIGMA","156","R&B","Trap Soul","89","G Major","2022-02-18","1834"
"2023-02-23","Murda Musik (feat. Destroy Lonely)","Ken Carson","Destroy Lonely","X","176","Hip-Hop","Vapor Trap","156","C# Major","2022-07-08","1835"
"2023-02-24","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1836"
"2023-02-24","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1837"
"2023-02-24","Hell Yeah","SoFaygo","Ken Carson","Pink Heartz","168","Hip-Hop","Vapor Trap","142","A Major","2022-11-11","1838"
"2023-02-24","Rock N Roll","Ken Carson","","Project X","148","Hip-Hop","Vapor Trap","142","C# Major","2021-07-23","1839"
"2023-02-24","DOMINO","Thouxanbanfauni","","CLAIRVOYANCE","122","Hip-Hop","Vapor Trap","133","G Minor","2020-07-21","1840"
"2023-02-24","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1841"
"2023-02-24","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1842"
"2023-02-24","Love You Again","PLAZA","","SHADOW","281","R&B","Alternative R&B","138","B Minor","2017-06-11","1843"
"2023-02-24","Cash Flow","TYuS","","Cash Flow","194","R&B","Trap Soul","99","G# Major","2015-11-24","1844"
"2023-02-24","Borrow","KayCyy","","Get Used To It","126","Hip-Hop","Vapor Trap","125","G# Major","2022-06-02","1845"
"2023-02-24","Replay","KayCyy","","Get Used To It","182","Hip-Hop","Vapor Trap","130","B Minor","2022-06-02","1846"
"2023-02-24","Freestyle 2","Ken Carson","","X","138","Hip-Hop","Vapor Trap","96","C# Minor","2022-07-08","1847"
"2023-02-24","NOSTYLIST","Destroy Lonely","","NO STYLIST","180","Hip-Hop","Vapor Trap","160","B Minor","2022-08-12","1848"
"2023-02-24","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1849"
"2023-02-24","Heartbreaker","Tilladre","","Heartbreaker","234","R&B","Alternative R&B","82","A Major","2020-08-28","1850"
"2023-02-24","The Fall","The Weeknd","","Trilogy","345","R&B","Alternative R&B","75","C# Major","2012-11-13","1851"
"2023-02-24","Chemtrails Over The Country Club","Lana Del Rey","","Chemtrails Over The Country Club","271","Pop","Indie Pop","201","E Minor","2021-03-19","1852"
"2023-02-24","It's Lifted","Robb Bank$","Trippie Redd","It's Lifted","142","Hip-Hop","Vapor Trap","122","A# Minor","2022-03-14","1853"
"2023-02-24","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1854"
"2023-02-24","Bad Neighbors","K. Forest","","Welcome to the Wildfire","160","R&B","Contemporary R&B","120","D# Minor","2021-03-19","1855"
"2023-02-24","Too Many Times","Norman Perry","","XX2","200","R&B","Trap Soul","102","D Major","2018-10-02","1856"
"2023-02-24","MTFU","6LACK","","FREE 6LACK","208","R&B","Trap Soul","112","A# Minor","2016-11-18","1857"
"2023-02-24","I Want Her Too","Artie J","","Emotional Indulgence","172","R&B","Trap Soul","90","B Minor","2021-10-08","1858"
"2023-02-24","DHL","Frank Ocean","","DHL","268","R&B","Experimental R&B","123","E Minor","2019-10-19","1859"
"2023-02-24","Novacane","Frank Ocean","","Novacane","302","R&B","Contemporary R&B","94","D# Major","2011-01-01","1860"
"2023-02-24","Murda Musik (feat. Destroy Lonely)","Ken Carson","Destroy Lonely","X","176","Hip-Hop","Vapor Trap","156","C# Major","2022-07-08","1861"
"2023-02-24","All Night","PLAZA","","One","201","R&B","Alternative R&B","113","A# Major","2016-08-29","1862"
"2023-02-24","Fly Gyal","Artie J","","Emotional Indulgence","180","R&B","Trap Soul","140","B Minor","2021-10-08","1863"
"2023-02-24","More 2 Us","TYuS","","More 2 Us","228","R&B","Trap Soul","74","F# Minor","2020-06-16","1864"
"2023-02-25","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1865"
"2023-02-25","Sky","Playboi Carti","","Whole Lotta Red","193","Hip-Hop","Vapor Trap","140","D Major","2020-12-25","1866"
"2023-02-25","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1867"
"2023-02-25","PRBLMS","6LACK","","FREE 6LACK","246","R&B","Trap Soul","69","A Major","2016-11-18","1868"
"2023-02-25","Free","6LACK","","FREE 6LACK","263","R&B","Trap Soul","124","D Major","2016-11-18","1869"
"2023-02-25","MTFU","6LACK","","FREE 6LACK","208","R&B","Trap Soul","112","A# Minor","2016-11-18","1870"
"2023-02-25","DOMINO","Thouxanbanfauni","","CLAIRVOYANCE","122","Hip-Hop","Vapor Trap","133","G Minor","2020-07-21","1871"
"2023-02-25","Borrow","KayCyy","","Get Used To It","126","Hip-Hop","Vapor Trap","125","G# Major","2022-06-02","1872"
"2023-02-25","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1873"
"2023-02-25","POA","Future","","FUTURE","248","Hip-Hop","Trap","148","B Minor","2017-06-30","1874"
"2023-02-25","Government Official","Future","","SAVE ME","150","Hip-Hop","Trap","145","C# Major","2019-06-07","1875"
"2023-02-25","Wus Good / Curious","PARTYNEXTDOOR","","PARTYNEXTDOOR","212","R&B","Trap Soul","83","B Major","2013-07-01","1876"
"2023-02-25","Still Alive","PLAZA","","Nocturnes","198","R&B","Alternative R&B","147","G Minor","2021-10-01","1877"
"2023-02-25","Waterfalls","LVNDVN","","Moon Lit District","214","R&B","Alternative R&B","151","A Minor","2017-09-15","1878"
"2023-02-25","You Know","Lyfe Harris","","Nothing New","179","R&B","Trap Soul","89","F Minor","2021-02-10","1879"
"2023-02-25","WEST DISTRICT","PARTYNEXTDOOR","","PARTYPACK","303","R&B","Trap Soul","95","C# Major","2020-10-16","1880"
"2023-02-25","brand new","Alley","Lev, Svi","brand new","212","R&B","Trap Soul","134","E Minor","2022-01-28","1881"
"2023-02-25","Moon Lit District","LVNDVN","","Moon Lit District","295","R&B","Alternative R&B","112","A# Minor","2017-09-15","1882"
"2023-02-25","Government Official","Future","","SAVE ME","150","Hip-Hop","Trap","145","C# Major","2019-06-07","1883"
"2023-02-25","Don't Panic","Lyfe Harris","","Don't Panic","112","R&B","Trap Soul","108","A# Minor","2020-01-06","1884"
"2023-02-25","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey","A$AP Rocky, Playboi Carti","Lust for Life","260","Pop","Indie Pop","135","C# Major","2017-07-21","1885"
"2023-02-25","Loft Music","The Weeknd","","Trilogy","363","R&B","Alternative R&B","172","F# Minor","2012-11-13","1886"
"2023-02-25","Tell Your Friends","The Weeknd","","Beauty Behind The Madness","334","R&B","Contemporary R&B","75","C# Minor","2015-08-28","1887"
"2023-02-25","Break From Toronto","PARTYNEXTDOOR","","PARTYNEXTDOOR","99","R&B","Trap Soul","117","A Major","2013-07-01","1888"
"2023-02-25","Party Monster","The Weeknd","","Starboy","249","Pop","Electropop","78","C# Major","2016-11-25","1889"
"2023-02-25","The Fall","The Weeknd","","Trilogy","345","R&B","Alternative R&B","75","C# Major","2012-11-13","1890"
"2023-02-25","Often","The Weeknd","","Beauty Behind The Madness","249","R&B","Alternative R&B","134","G Minor","2015-08-28","1891"
"2023-02-25","Lie To Me","Black Atlass","","Dream Awake","210","R&B","Alternative R&B","158","B Minor","2020-04-03","1892"
"2023-02-25","Water","PLAZA","","One","181","R&B","Alternative R&B","104","C# Minor","2016-08-29","1893"
"2023-02-25","Doll House","Lyfe Harris","","Since We're Here","135","R&B","Trap Soul","108","G Major","2020-04-04","1894"
"2023-02-25","FALLING","Che Ecru","","PREJECTION","134","R&B","Indie R&B","100","B Minor","2020-05-15","1895"
"2023-02-25","The Zone","The Weeknd","Drake","Trilogy","418","R&B","Alternative R&B","140","D# Minor","2012-11-13","1896"
"2023-02-25","Reason","PLAZA","","One","241","R&B","Alternative R&B","174","C Major","2016-08-29","1897"
"2023-02-25","Use Me","PLAZA","","Nocturnes","238","R&B","Alternative R&B","147","B Minor","2021-10-01","1898"
"2023-02-25","The Party & The After Party","The Weeknd","","Trilogy","459","R&B","Alternative R&B","204","F Minor","2012-11-13","1899"
"2023-02-25","WEST DISTRICT","PARTYNEXTDOOR","","PARTYPACK","303","R&B","Trap Soul","95","C# Major","2020-10-16","1900"
"2023-02-25","The Knowing","The Weeknd","","Trilogy","340","R&B","Alternative R&B","86","F# Minor","2012-11-13","1901"
"2023-02-25","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1902"
"2023-02-25","Bring It Back (with Mike WiLL Made-It feat. Drake)","Trouble","Mike WiLL Made-It, Drake","Edgewood (41E Edition)","255","Hip-Hop","Trap","152","F# Minor","2018-10-26","1903"
"2023-02-25","Salty","Lyfe Harris","","Since We're Here","134","R&B","Trap Soul","94","C# Minor","2020-04-04","1904"
"2023-02-25","Heartbreaker","Tilladre","","Heartbreaker","234","R&B","Alternative R&B","82","A Major","2020-08-28","1905"
"2023-02-25","Still Alive","PLAZA","","Nocturnes","198","R&B","Alternative R&B","147","G Minor","2021-10-01","1906"
"2023-02-25","Twenty Eight","The Weeknd","","Trilogy","258","R&B","Alternative R&B","130","D# Minor","2012-11-13","1907"
"2023-02-25","Locations","LVNDVN","","HYPRWRLD","219","R&B","Alternative R&B","92","B Minor","2019-04-12","1908"
"2023-02-25","Cash Flow","TYuS","","Cash Flow","194","R&B","Trap Soul","99","G# Major","2015-11-24","1909"
"2023-02-26","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1910"
"2023-02-26","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1911"
"2023-02-26","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1912"
"2023-02-26","Hold you up (feat. Annahstasia & Steven Bamidele)","KayCyy","Annahstasia, Steven Bamidele","Get Used To It","236","Soul","Alternative Soul","200","A# Minor","2022-06-02","1913"
"2023-02-26","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1914"
"2023-02-26","MEDICINE","Lyfe Harris","","ENIGMA","163","R&B","Trap Soul","85","F# Minor","2022-02-18","1915"
"2023-02-26","Rock N Roll","Ken Carson","","Project X","148","Hip-Hop","Vapor Trap","142","C# Major","2021-07-23","1916"
"2023-02-26","Shotgun","Future","","SAVE ME","258","R&B","Trap Soul","128","D Major","2019-06-07","1917"
"2023-02-26","NOSTYLIST","Destroy Lonely","","NO STYLIST","180","Hip-Hop","Vapor Trap","160","B Minor","2022-08-12","1918"
"2023-02-26","Distorted Records","A$AP Rocky","","TESTING","140","Hip-Hop","Experimental Hip-Hop","136","C# Minor","2018-05-25","1919"
"2023-02-26","Borrow","KayCyy","","Get Used To It","126","Hip-Hop","Vapor Trap","125","G# Major","2022-06-02","1920"
"2023-02-26","R.I.P.","Playboi Carti","","Die Lit","192","Hip-Hop","Vapor Trap","140","G# Major","2018-05-11","1921"
"2023-02-26","Uncontrollable","Artie J","","Emotional Indulgence","141","R&B","Trap Soul","112","A# Major","2021-10-08","1922"
"2023-02-26","More 2 Us","TYuS","","More 2 Us","228","R&B","Trap Soul","74","F# Minor","2020-06-16","1923"
"2023-02-26","Phone Me","Che Ecru","","Phone Me","134","R&B","Indie R&B","87","B Minor","2019-06-27","1924"
"2023-02-26","Full Speed Ahead","Lyfe Harris","","Nothing New","176","R&B","Trap Soul","154","G Minor","2021-02-10","1925"
"2023-02-26","Mission","Norman Perry","","Way Darker This Time","127","R&B","Trap Soul","136","F# Minor","2020-04-10","1926"
"2023-02-26","Endless","Hiddenhillsforever","","Hell Of A Night","208","Hip-Hop","Trap","157","D Major","2021-05-07","1927"
"2023-02-26","Reason","PLAZA","","One","241","R&B","Alternative R&B","174","C Major","2016-08-29","1928"
"2023-02-26","Dan Marino Freestyle","Lyfe Harris","","Dan Marino Freestyle","155","Hip-Hop","Trap","94","F Minor","2021-06-23","1929"
"2023-02-26","Government Official","Future","","SAVE ME","150","Hip-Hop","Trap","145","C# Major","2019-06-07","1930"
"2023-02-26","Between Us (feat. 21 Savage)","TYuS","21 Savage","Between Us (feat. 21 Savage)","263","R&B","Trap Soul","111","C# Major","2017-06-30","1931"
"2023-02-26","WAIT FOR U (feat. Drake & Tems)","Future","Drake, Tems","I NEVER LIKED YOU","189","Hip-Hop","Trap","83","C# Major","2022-04-29","1932"
"2023-02-26","Rebel","Norman Perry","","Way Darker This Time","153","R&B","Trap Soul","125","D# Minor","2020-04-10","1933"
"2023-02-26","Lie To Me","Black Atlass","","Dream Awake","210","R&B","Alternative R&B","158","B Minor","2020-04-03","1934"
"2023-02-26","Bad Neighbors","K. Forest","","Welcome to the Wildfire","160","R&B","Contemporary R&B","120","D# Minor","2021-03-19","1935"
"2023-02-26","404","Lyfe Harris","","ENIGMA","156","R&B","Trap Soul","89","G Major","2022-02-18","1936"
"2023-02-26","Over","PLAZA","","SHADOW","268","R&B","Alternative R&B","66","D Minor","2017-06-11","1937"
"2023-02-26","Personal","PLAZA","","SHADOW","274","R&B","Alternative R&B","75","D# Minor","2017-06-11","1938"
"2023-02-26","Karma","PLAZA","","SHADOW","305","R&B","Alternative R&B","121","F# Minor","2017-06-11","1939"
"2023-02-26","Love You Again","PLAZA","","SHADOW","281","R&B","Alternative R&B","138","B Minor","2017-06-11","1940"
"2023-02-26","Run This","PLAZA","","SHADOW","233","R&B","Alternative R&B","114","D# Minor","2017-06-11","1941"
"2023-02-26","White Dress","Lana Del Rey","","Chemtrails Over The Country Club","333","Pop","Indie Pop","123","C Major","2021-03-19","1942"
"2023-02-26","Party Monster","The Weeknd","","Starboy","249","Pop","Electropop","78","C# Major","2016-11-25","1943"
"2023-02-26","STAY RIGHT HERE","Lyfe Harris","","ENIGMA","168","R&B","Trap Soul","140","E Minor","2022-02-18","1944"
"2023-02-26","Crash","PLAZA","","Crash","231","R&B","Alternative R&B","118","G Minor","2022-02-25","1945"
"2023-02-26","Never Know","6LACK","","FREE 6LACK","249","R&B","Trap Soul","95","F Minor","2016-11-18","1946"
